tos1a
openloop
20
50
2016-03-30 06:27:46
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
24.94,24.74,-0.7018,24.71,-0.7352,0.00,0.0000,0.06,-0.5200,0.11,0.00,0.06,5.1612,4044.41,-14.8827
24.94,24.74,-0.5515,24.72,-0.9848,0.00,0.0000,0.06,0.5096,0.11,0.00,0.05,5.1582,4043.66,-7.3051
24.88,24.74,0.2831,24.72,-0.4975,0.00,0.0000,0.06,0.4037,0.11,0.00,0.03,5.2476,4044.76,15.4765
24.88,24.73,-0.0111,24.71,-1.0368,0.00,0.0000,0.06,0.1670,0.12,0.00,0.05,5.1736,4044.75,-7.8102
24.88,24.73,1.0188,24.71,1.1521,0.00,0.0000,0.06,0.1437,0.11,0.00,0.04,5.1773,4044.78,14.7464
24.94,24.73,0.3161,24.71,0.0549,0.00,0.0000,0.06,0.1256,0.12,0.00,0.05,5.1773,4045.45,-15.8440
24.94,24.72,0.3170,24.71,-0.0828,0.00,0.0000,0.06,0.0305,0.12,0.00,0.06,5.1604,4044.72,-8.5040
24.94,24.72,0.6572,24.70,-0.3938,0.00,0.0000,0.06,0.1341,0.12,0.00,0.05,5.1209,4045.18,10.8010
24.88,24.72,0.8251,24.71,1.1459,0.00,0.0000,0.06,-0.3364,0.12,0.00,0.05,5.1788,4045.42,-2.6739
24.88,24.71,-0.2030,24.70,-0.9496,0.00,0.0000,0.06,0.7242,0.12,0.00,0.05,5.1150,4045.38,9.2055
24.88,24.71,-0.5351,24.71,-0.7883,0.00,0.0000,0.06,0.3564,0.12,0.00,0.04,5.1714,4045.83,4.7574
24.94,24.71,-0.4592,24.70,-1.4116,0.00,0.0000,0.06,0.2538,0.11,0.00,0.04,5.1824,4045.51,-4.5706
